metricHash,metricInfo
64e6bbe7f584be96cfe713f422cbac1a66835847,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.107:9100', 'quantile': '0.25'}"
15e15b821de642e976a4093db47dedcd53b3cb1d,"{'__name__': 'go_memstats_heap_sys_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
230464bf3c8a0046dd7df9cf56ee8af5d73fa5aa,"{'__name__': 'go_memstats_buck_hash_sys_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
df2a326f89596cd078cd9daeacd1194395f8dd86,"{'__name__': 'node_netstat_IpExt_OutOctets', 'job': 'node', 'instance': '192.168.0.113:9100'}"
95cb0340efb8957426d8d70ce4adc218c1e43533,"{'__name__': 'go_memstats_frees_total', 'job': 'node', 'instance': '192.168.0.113:9100'}"
eba6fc1d72424d35fb6170aca47b8ff952fe75ad,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'sockstat', 'job': 'node', 'instance': '192.168.0.109:9100'}"
ae02b91d3a8725e327e2863f0939b846a263faf1,"{'__name__': 'go_memstats_sys_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
8f8c1680de51006960daac55f91f4fe2fa36effe,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.113:9100', 'mode': 'steal'}"
554599dec5ca043851df3f6bdc413561f54e0c3b,"{'__name__': 'node_disk_reads_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
0ecfb9d731cd1ef00715dd5cfcdddd5009bbdf44,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.108:9100', 'quantile': '1'}"
9b7455f1a7f192560cc316cf469fc5673189df35,"{'__name__': 'node_netstat_Udp_InDatagrams', 'job': 'node', 'instance': '192.168.0.113:9100'}"
9ffa5de2e12dda6a1fc2109cb8c76d6604ecfb12,"{'__name__': 'node_netstat_Tcp_PassiveOpens', 'job': 'node', 'instance': '192.168.0.109:9100'}"
e926b183467e8f792a70e8885286cb987c61ddb2,"{'__name__': 'node_disk_reads_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
3f0987e9d0c8d70c131c7a16fed45ecf487e925e,"{'__name__': 'go_memstats_alloc_bytes_total', 'job': 'node', 'instance': '192.168.0.116:9100'}"
9c2a12a1f68208198cda497a6f3fa720ede81829,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.108:9100'}"
cb3a837102588780fb5166d4089c9007dd1cd440,"{'__name__': 'node_memory_PageTables_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
4aa62a4ea7633efd46cba6494fe558913e049524,"{'__name__': 'node_memory_KernelStack_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
0ac46fd6e48e4c7ba424148f3cd67b36f989de8d,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.116:9100', 'quantile': '0.25'}"
49034567fef347f3463be02e67892baffa4114cc,"{'__name__': 'node_intr_total', 'job': 'node', 'instance': '192.168.0.113:9100'}"
1449ab8b2db2447f8a93ed87b401614165c4826e,"{'__name__': 'node_memory_Active_file_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
da2bb305b6a3e7b07d75fbce60b18709b3935ca4,"{'__name__': 'node_disk_writes_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
12fac36960d6ec6e70c72682391c28b7dfd4df49,"{'__name__': 'node_memory_Inactive_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
e34e5d9623f5a68012ed7893efcce08cdf967d72,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.109:9100'}"
e4bad0ce726afd08d2e8e94ba2ea3360464bdc24,"{'__name__': 'node_disk_writes_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.108:9100'}"
04a4f113aaa34ca18dac1e5452dbbb09dc629826,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'filefd', 'job': 'node', 'instance': '192.168.0.116:9100'}"
653773f5e3fc72e0e7743337d536b71a04a458b7,"{'__name__': 'node_disk_writes_merged_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.109:9100'}"
0a06aff1bace3c544d72b839ab3aefdcbce02d6a,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.116:9100'}"
60a19930930a6c05834228e4f8b163d4957c6bbd,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'vmstat', 'job': 'node', 'instance': '192.168.0.113:9100'}"
07d85a54d120d4e71ee60dd810b30777765c117d,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'netclass', 'job': 'node', 'instance': '192.168.0.109:9100'}"
50611b25cf453ca4ca1cd0a643f8f80e56cd0a80,"{'__name__': 'node_time_seconds', 'job': 'node', 'instance': '192.168.0.107:9100'}"
b94b92d5c948d8d716e950faf5216ddead43a104,"{'__name__': 'node_load15', 'job': 'node', 'instance': '192.168.0.108:9100'}"
9e4352babb1ce891c0c29f20c6acb4df387437f8,"{'__name__': 'go_memstats_heap_inuse_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
0a056fea19cd117ed78efaebd8fabaf38d89db9d,"{'__name__': 'node_memory_Writeback_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
f5cfc2884506a4d0b23123a4c09f31db8e890faa,"{'__name__': 'node_memory_Active_anon_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
60f6c1c7e4931b2b8f9a97f207f08428e46305b0,"{'__name__': 'node_vmstat_pgpgout', 'job': 'node', 'instance': '192.168.0.107:9100'}"
57ea0f0bba48d1191a387526f7ebb1a755cd23eb,"{'__name__': 'go_memstats_gc_cpu_fraction', 'job': 'node', 'instance': '192.168.0.107:9100'}"
be9d691426d1801c569a3d6d855c356066ca0783,"{'__name__': 'process_resident_memory_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
609b6744329436948bbc2929a0f4b39b74078a68,"{'__name__': 'node_intr_total', 'job': 'node', 'instance': '192.168.0.109:9100'}"
3657cca2dd8f4730cf4942fa7de84968825b1c97,"{'__name__': 'node_network_receive_bytes_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.108:9100'}"
d5f9f740f503c29da8ca6a51931de41da9fe1ed7,"{'__name__': 'process_virtual_memory_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
cfac109ce52c21774f13bb6da821ff99b8d8d0da,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.107:9100', 'quantile': '0'}"
e09f1aa120889ecf1ad8efe482be14fab1cc456a,"{'__name__': 'go_memstats_heap_alloc_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
eb4fe269d3b0ebde56bed38fe95e03e5280b9a3d,"{'__name__': 'node_timex_status', 'job': 'node', 'instance': '192.168.0.109:9100'}"
d34bb91b815af58b7bc23b0789cc7f3f54d31cf8,"{'__name__': 'node_memory_Inactive_file_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
796c128b6520beb2c038576a226071b0bbdd2c51,"{'__name__': 'process_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.116:9100'}"
ea11060445c4d0a13b26e21c677a80d03bdc8d54,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.107:9100'}"
82309a214280df3bdd1d39bcbcdcaeff5e13ac16,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.113:9100'}"
2998493482288212c385c4ba953970db983925ee,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.116:9100'}"
2dc0605035d4794955c4a0670d0ab21f5dc7ddae,"{'__name__': 'node_memory_Buffers_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
39cf188ebf774a1bb42790720f4953c1b215a7d0,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'textfile', 'job': 'node', 'instance': '192.168.0.107:9100'}"
1a8be36aa415b28c87ec6b6f84acffc3e7ab756e,"{'__name__': 'node_network_receive_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.116:9100'}"
e28f5d5481d3158faaa6ef5740e2013ea08fa776,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.108:9100'}"
89e94ceebabf0cbdb1793bde5b1e09617bd7a3d1,"{'__name__': 'go_memstats_sys_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
c1e5b7997aeeb1352e85643e155a69c75b91ef73,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.116:9100'}"
79cc1244d178acfc2e0a0075a99a15a2eae0b3d1,"{'__name__': 'node_filefd_allocated', 'job': 'node', 'instance': '192.168.0.108:9100'}"
8d9afabcf812480c5170f7d331b932a67359aa65,"{'__name__': 'go_memstats_sys_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
1d04ce36fd3b044e9ff84bb76780c0d1cb351fbc,"{'__name__': 'go_memstats_heap_released_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
3a049f820e552c1638601307cfd0536b0c04263c,"{'__name__': 'node_netstat_Udp_InDatagrams', 'job': 'node', 'instance': '192.168.0.116:9100'}"
1d926c5a84e83b7c5e4227dc9151d5d3aea536a0,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_avail_bytes', 'instance': '192.168.0.109:9100'}"
8d7a440ad8cfc8438b7e8e82c13d2c720956aa98,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'zfs', 'job': 'node', 'instance': '192.168.0.107:9100'}"
cdc081ce5c64580695d2dd73cbc69d192d0cd002,"{'__name__': 'node_timex_status', 'job': 'node', 'instance': '192.168.0.107:9100'}"
43a31ddaca8db8fad70d501c0d23579344ebd65b,"{'__name__': 'node_netstat_Udp_OutDatagrams', 'job': 'node', 'instance': '192.168.0.108:9100'}"
5643b4d1ef58212cfa6a793f1bc59be55d5a5298,"{'__name__': 'node_sockstat_UDP_mem', 'job': 'node', 'instance': '192.168.0.107:9100'}"
ae456d2e16a19448775c2f5d5156a7e1a5675b67,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.116:9100', 'mode': 'system'}"
224a6f3573dbdce7928691c9d37e866f88a7927d,"{'__name__': 'node_memory_Inactive_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
c236f4a0a1f50e3c07b9440710ed3a5b9228e6f2,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.107:9100'}"
3180b218fb20304f7172dcd0262af57acec1f0ee,"{'__name__': 'go_memstats_stack_sys_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
83f316da4ff052ee12c210bd256a2127e566b5ff,"{'__name__': 'go_memstats_other_sys_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
5b73b04205aa31604a70cb7a7cdd6c6c227061e5,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.107:9100', 'mode': 'system'}"
4b74156768107b156cde23dea72e0b08e2563810,"{'__name__': 'node_procs_running', 'job': 'node', 'instance': '192.168.0.109:9100'}"
0e29ecfeb1225659ea44ab7d6e44c814313b5b23,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'stat', 'job': 'node', 'instance': '192.168.0.109:9100'}"
bbfe5a24de3ba7a7b6c2b44990b0a1c52b76bc51,"{'__name__': 'node_disk_write_time_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
6ce871eb0e0c5be4487ba91731434ce8490abdec,"{'__name__': 'node_memory_Buffers_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
f0b6aff159113e5539e172432ba2aa3e968ac9a6,"{'__name__': 'go_memstats_buck_hash_sys_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
e19ab1dcfc060399a819d432e48679c82c8f366a,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'arp', 'job': 'node', 'instance': '192.168.0.109:9100'}"
1e456dca0c70993c1dee62187ede492a8784964f,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.108:9100'}"
c192097f8043cc9392be41b90073ce74470d7a1d,"{'__name__': 'node_forks_total', 'job': 'node', 'instance': '192.168.0.108:9100'}"
dd494a1e58fd9d7c019098117704a9ba9e252a45,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_avail_bytes', 'instance': '192.168.0.116:9100'}"
12173086efc92c6e387610b9c4d7fccee3b71080,"{'__name__': 'node_timex_maxerror_seconds', 'job': 'node', 'instance': '192.168.0.116:9100'}"
a64253b4f249785affa7a4a4bc50082121299d85,"{'__name__': 'node_memory_SReclaimable_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
fbcac7bba1fd438a41ca23e4545f3701f4d46869,"{'__name__': 'node_vmstat_pgmajfault', 'job': 'node', 'instance': '192.168.0.109:9100'}"
2a7e6086f3d7f3b47a363508f507b67fca1fa65c,"{'__name__': 'node_memory_Inactive_file_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
7962eda61d7245d95a7aeb1fc90d784191180847,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'sockstat', 'job': 'node', 'instance': '192.168.0.107:9100'}"
209c57e5e1982bda77e289bdd69dd026ad7a0ac0,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'filefd', 'job': 'node', 'instance': '192.168.0.107:9100'}"
db0e11621108b32b473c217ada6163af9db95a3f,"{'__name__': 'node_sockstat_UDP_inuse', 'job': 'node', 'instance': '192.168.0.107:9100'}"
a917eed6c778a0b33b4fed677b9d19916d7f371e,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'time', 'job': 'node', 'instance': '192.168.0.108:9100'}"
67df604ab77e0fb7125d35dddb0b0fd547248b4f,"{'__name__': 'go_memstats_heap_idle_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
46ceaaec76fd62ddb674c20dc0bfa587b97f5732,"{'__name__': 'node_network_receive_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.116:9100'}"
f04ab71bea5195c6d179e7520f96353629da6f07,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.116:9100', 'quantile': '0.5'}"
c25decce78cd3db65223922840d4e360afb34abf,"{'__name__': 'node_sockstat_TCP_mem_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
544414db44f6f00a173499bf451741a0d4745875,"{'__name__': 'node_memory_MemAvailable_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
6fd3dd3da3d1155c7970b7eb9a6807178bd176bb,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'cpu', 'job': 'node', 'instance': '192.168.0.107:9100'}"
be8e6b23c281d3f552ddb42ef590e882a5859a1f,"{'__name__': 'node_timex_maxerror_seconds', 'job': 'node', 'instance': '192.168.0.109:9100'}"
32043bfd59f2c663d6bedea638a5f30677e794eb,"{'__name__': 'node_memory_MemAvailable_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
62d23dd686b589df38e4f71dc969b748e903ed8f,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'meminfo', 'job': 'node', 'instance': '192.168.0.107:9100'}"
e452ec96a8b4cc0fbdac960093b235962e432e90,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'infiniband', 'job': 'node', 'instance': '192.168.0.116:9100'}"
831486ed8801660a46714517fe7af156cf29058b,"{'__name__': 'go_memstats_heap_alloc_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
d6b0cc6ecb580769bf027c25f75aa5d00187c027,"{'__name__': 'node_memory_Active_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
1a92234fdf66efc923334715eb87d3e13bf6dadd,"{'__name__': 'node_memory_Mapped_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
971838de2f921af919f12f2507bdeb5fa1aa6a96,"{'__name__': 'process_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.113:9100'}"
32b8fbeb58abbd404d3800ca101de0b6e1f79809,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'timex', 'job': 'node', 'instance': '192.168.0.116:9100'}"
b9e160d388ff4d5903f5b14d686353f2086b169b,"{'__name__': 'node_timex_offset_seconds', 'job': 'node', 'instance': '192.168.0.116:9100'}"
b70e51dbb275557b02f1d7579f38f35d6df156a1,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.109:9100', 'mode': 'system'}"
7d0ce560e94302d2c27f4624e7d3c84c9dc3f3f7,"{'__name__': 'node_netstat_Tcp_ActiveOpens', 'job': 'node', 'instance': '192.168.0.116:9100'}"
5d49f402386cdf10610e05cc268762047959f8bf,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'ipvs', 'job': 'node', 'instance': '192.168.0.108:9100'}"
32bed4190ebacb7baeeb10e154a0f7007f88962b,"{'__name__': 'go_memstats_heap_objects', 'job': 'node', 'instance': '192.168.0.113:9100'}"
a72799882d939009ad1c6a972998906a96f71de9,"{'__name__': 'node_memory_SReclaimable_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
2473e45ece5051c1589dc44ea6421dcbd8cad1a7,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'filefd', 'job': 'node', 'instance': '192.168.0.108:9100'}"
9d3636d2a8bb05200b4bfb61164fafa1ec2486b9,"{'__name__': 'node_memory_Inactive_anon_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
b784d5c145e9b27ed781c4cf0b5d54a617839134,"{'__name__': 'node_intr_total', 'job': 'node', 'instance': '192.168.0.116:9100'}"
eee541377c612cf63bbd8acb70f63f2e8abe7732,"{'__name__': 'go_memstats_alloc_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
5ae91c085068ecb5a38fe88081dc0d7a4eed0131,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'time', 'job': 'node', 'instance': '192.168.0.116:9100'}"
8bda99906d1ce4f1fc011433f890c7e495d179bc,"{'__name__': 'node_netstat_Tcp_RetransSegs', 'job': 'node', 'instance': '192.168.0.113:9100'}"
a63efbb8a990130277638406e1f4ad293c613b32,"{'__name__': 'node_disk_io_time_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
ecbbac19164f6b707aac37ec8a00efdf247c84b7,"{'__name__': 'node_vmstat_pgmajfault', 'job': 'node', 'instance': '192.168.0.107:9100'}"
5b73b785de701426bc4434ba208392013b9dc2fd,"{'__name__': 'go_memstats_stack_inuse_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
3c27218d4ce17a1afb4342a1e0de657ca77b337d,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.109:9100', 'mode': 'nice'}"
ca426a0346ae769f841fc9fbe7ff8d27a2e16084,"{'__name__': 'go_memstats_alloc_bytes_total', 'job': 'node', 'instance': '192.168.0.109:9100'}"
ebd5d27ed50e730e0367b33f32e69056bd76f6a0,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'loadavg', 'job': 'node', 'instance': '192.168.0.116:9100'}"
95b0934f3494f899d4cbfe17acd6263cf554bcfc,"{'__name__': 'node_netstat_IpExt_InOctets', 'job': 'node', 'instance': '192.168.0.113:9100'}"
3d71b8f5fc4727825aa8bdefc7409884a95d297d,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'diskstats', 'job': 'node', 'instance': '192.168.0.116:9100'}"
81f7aad80522eb5d4bfc36d9e39a2a0eabc82f64,"{'__name__': 'node_disk_io_now', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.109:9100'}"
e590348430a1cf8f5eee30f49c135f0c752d7641,"{'__name__': 'node_memory_Dirty_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
4cc28b9ce7f5b197617fa2d216b6057fe538f4d2,"{'__name__': 'go_memstats_alloc_bytes_total', 'job': 'node', 'instance': '192.168.0.107:9100'}"
3aeb6ff5832cefd207e350ae8b76417acc1b60c0,"{'__name__': 'go_goroutines', 'job': 'node', 'instance': '192.168.0.113:9100'}"
84ff3814d6330588bd7e1de4dd58a524ddaba444,"{'__name__': 'node_disk_reads_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.109:9100'}"
4f6a9e8a370a50721a70684c53d6858e1d739b5a,"{'__name__': 'node_disk_io_now', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.108:9100'}"
175ff9477f616f4549327d8e1a1b97062cec875c,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.113:9100', 'mode': 'softirq'}"
d2d5536515a7c0677b81bbf3c8a230977aad08ba,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'nfsd', 'job': 'node', 'instance': '192.168.0.109:9100'}"
44f5840b03c6d827cee10c8f03b0ddaa86d28e9b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'cpu', 'job': 'node', 'instance': '192.168.0.109:9100'}"
e0721702ab3f911a7eabc5f7c7d10579a90b434c,"{'__name__': 'node_disk_reads_completed_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.108:9100'}"
a421bdd57a49d7c19178b97cce6860f7a055be8d,"{'__name__': 'go_memstats_mspan_inuse_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
38ab6764a7282d54f7221f3c98fef903872e8461,"{'__name__': 'node_timex_frequency_adjustment_ratio', 'job': 'node', 'instance': '192.168.0.107:9100'}"
cb20d13640eb942afec3bd17a2b59c4622949e2c,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'stat', 'job': 'node', 'instance': '192.168.0.108:9100'}"
c940f749096fc8ef9e86c0f0a973ed2dd6451cf9,"{'__name__': 'go_memstats_alloc_bytes_total', 'job': 'node', 'instance': '192.168.0.113:9100'}"
1ce1fb6b7d3765864378cba58d1af52ec5f19df8,"{'__name__': 'node_timex_status', 'job': 'node', 'instance': '192.168.0.116:9100'}"
ba6fda5a2e5144a12389ba69e9bd6c31d2ac2edf,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'zfs', 'job': 'node', 'instance': '192.168.0.116:9100'}"
db80e1d9649c185a7bbf6340d1dc06f55f5eaec0,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'textfile', 'job': 'node', 'instance': '192.168.0.113:9100'}"
1e3669a82c2dc40668ac1a0a46f4e3b86c8a2f6f,"{'__name__': 'node_filefd_allocated', 'job': 'node', 'instance': '192.168.0.116:9100'}"
57ffed7edba05c58ba7ff4d4ff7f0e669948857e,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'netdev', 'job': 'node', 'instance': '192.168.0.116:9100'}"
436f6ece4e78f39942473c65b09e5a14759ad1b6,"{'__name__': 'node_memory_Inactive_file_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
2b7c6581d854791ae2547afa2a0f05c9e8f24726,"{'__name__': 'node_memory_MemFree_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
54424e90ef9d48ea853b3156f77b913709acbc7e,"{'__name__': 'node_network_receive_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.107:9100'}"
9b775e1ca65edf01be937186379d5dc52a2ccc3f,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.108:9100', 'quantile': '0'}"
e904e0ecdcc05c646bd92af41a0da3ad552a87b1,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'entropy', 'job': 'node', 'instance': '192.168.0.108:9100'}"
9c13e6cabf4b9b5ddd2c9019b4e5fddbd00778ca,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.109:9100', 'quantile': '0'}"
46688ace15df631b943e36243c617cb4bd69637f,"{'__name__': 'node_network_transmit_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.108:9100'}"
ab6722e6001b06b68b0c809eac21410ef317e33f,"{'__name__': 'go_goroutines', 'job': 'node', 'instance': '192.168.0.108:9100'}"
0a5b4b45c1bbba76ef639d32a6861a8334d1e35b,"{'__name__': 'go_threads', 'job': 'node', 'instance': '192.168.0.113:9100'}"
333c70eb315bd13157707785b771ece6e4a4e7d9,"{'__name__': 'node_entropy_available_bits', 'job': 'node', 'instance': '192.168.0.116:9100'}"
4e9cc12b2d4e5c1f299530b755a0fa913a29d62b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'bonding', 'job': 'node', 'instance': '192.168.0.108:9100'}"
dfcfe235ed84349206c89ffb228ba4431af35396,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.108:9100', 'mode': 'idle'}"
f421826b1d45b9135ffde4273199e4331e5cae17,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'timex', 'job': 'node', 'instance': '192.168.0.109:9100'}"
4d9d5bafa3009fbb8446fecf5a138929d2475277,"{'__name__': 'node_time_seconds', 'job': 'node', 'instance': '192.168.0.113:9100'}"
17569e6c23d4ce19f104df6d47c3dcbcf3eeda4b,"{'__name__': 'node_load15', 'job': 'node', 'instance': '192.168.0.113:9100'}"
1704ac7bf224051dcbf924b194ecbce0d50d033e,"{'__name__': 'process_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.107:9100'}"
01c1afc7b5fef8eb00553dfd2971cada0ecf1c11,"{'__name__': 'node_network_receive_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.113:9100'}"
8c1176cb044580c58fd4557e42f47d7ad7c600d0,"{'__name__': 'node_sockstat_TCP_mem', 'job': 'node', 'instance': '192.168.0.109:9100'}"
78711ddd5830b78e3351613e66566c04704e4b48,"{'__name__': 'process_virtual_memory_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
ede9ebd8c5109202fb76e63f6669b8a15e6a8997,"{'__name__': 'node_memory_Active_file_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
c9831594776d1a9d244cfc73f0951cbbe8a1287a,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'edac', 'job': 'node', 'instance': '192.168.0.109:9100'}"
a2cfd2404eb29d910b7b8624eeb92761a0cf654d,"{'__name__': 'node_timex_maxerror_seconds', 'job': 'node', 'instance': '192.168.0.107:9100'}"
8cdec67f9193903d07d889a6f48ed73177000a59,"{'__name__': 'node_load1', 'job': 'node', 'instance': '192.168.0.113:9100'}"
9af60f0e3b07e3e8e4bef77c055bc37161fc627f,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.116:9100'}"
31b1844c39e480c08e1f3dd55d155d77a959ff7f,"{'__name__': 'node_network_transmit_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.107:9100'}"
